"subn","condn","escape","choice","rt","fdbk"
12,2,1,1,0.370119216793044,0
12,2,1,0,NA,1
12,2,1,0,NA,1
12,2,1,0,NA,1
12,2,1,0,NA,1
12,2,1,0,NA,1
12,2,1,1,0.0796797041103775,0
12,2,1,0,NA,1
12,2,1,1,0.735594697096932,1
12,2,1,0,NA,1
12,2,1,1,1.4894773182084,0
12,2,1,1,0.452688190535282,1
12,2,1,0,NA,1
12,2,1,1,0.223061534345497,0
12,2,1,0,NA,1
12,2,1,1,0.175747867078968,1
12,2,1,0,NA,1
12,2,1,0,NA,1
12,2,1,0,NA,1
12,2,1,1,0.342729055917336,1
12,2,1,1,1.12812487305426,0
12,2,1,0,NA,0
12,2,1,0,NA,0
12,2,1,0,NA,1
12,2,1,1,0.53815979518067,0
12,2,1,1,0.257431644472116,0
12,2,1,0,NA,1
12,2,1,1,0.741540144234932,0
12,2,1,0,NA,0
12,2,1,0,NA,1
12,2,1,0,NA,1
12,2,1,0,NA,1
12,2,1,1,0.0809744606337027,0
12,2,1,0,NA,1
12,2,1,0,NA,1
12,2,1,0,NA,1
12,2,1,0,NA,1
12,2,1,0,NA,1
12,2,1,0,NA,1
12,2,1,0,NA,1
12,3,0,0,NA,1
12,3,0,1,0.417683643220644,1
12,3,0,0,NA,1
12,3,0,0,NA,0
12,3,0,0,NA,1
12,3,0,0,NA,0
12,3,0,1,0.142357670798934,1
12,3,0,0,NA,1
12,3,0,0,NA,0
12,3,0,0,NA,1
12,3,0,0,NA,0
12,3,0,0,NA,0
12,3,0,1,0.154148939691949,0
12,3,0,1,0.670645143329877,0
12,3,0,1,0.451227772878538,1
12,3,0,0,NA,0
12,3,0,0,NA,0
12,3,0,0,NA,0
12,3,0,1,1.09232398442604,0
12,3,0,1,0.605315113193479,0
12,3,0,0,NA,0
12,3,0,0,NA,0
12,3,0,0,NA,0
12,3,0,1,0.583995720034619,1
12,3,0,0,NA,1
12,3,0,1,0.209046416793151,1
12,3,0,0,NA,0
12,3,0,1,0.62794170911029,1
12,3,0,0,NA,0
12,3,0,1,0.306937793448626,0
12,3,0,0,NA,0
12,3,0,0,NA,0
12,3,0,1,0.336372741747991,1
12,3,0,1,0.23940593741,1
12,3,0,0,NA,0
12,3,0,0,NA,0
12,3,0,0,NA,0
12,3,0,1,0.669069992085273,1
12,3,0,1,0.366325074836307,1
12,3,0,1,1.00909866118315,1
12,4,0,1,1.66153908038523,1
12,4,0,0,NA,1
12,4,0,1,0.483849735447626,0
12,4,0,0,NA,1
12,4,0,0,NA,1
12,4,0,1,0.19676307250495,0
12,4,0,0,NA,1
12,4,0,0,NA,1
12,4,0,0,NA,1
12,4,0,0,NA,1
12,4,0,0,NA,1
12,4,0,0,NA,1
12,4,0,0,NA,1
12,4,0,0,NA,1
12,4,0,0,NA,1
12,4,0,1,1.31591109775421,0
12,4,0,1,0.355954424410955,1
12,4,0,0,NA,0
12,4,0,0,NA,1
12,4,0,0,NA,1
12,4,0,0,NA,1
12,4,0,0,NA,1
12,4,0,0,NA,0
12,4,0,1,1.12908832195395,0
12,4,0,0,NA,1
12,4,0,0,NA,1
12,4,0,0,NA,1
12,4,0,0,NA,1
12,4,0,1,0.31842710182447,1
12,4,0,1,1.25465316759864,0
12,4,0,0,NA,1
12,4,0,0,NA,1
12,4,0,1,0.191149339300829,0
12,4,0,0,NA,1
12,4,0,0,NA,1
12,4,0,0,NA,1
12,4,0,0,NA,1
12,4,0,0,NA,1
12,4,0,0,NA,0
12,4,0,1,0.346568157135649,0
